fips,gini_cnty,income_cnty,black_cnty,pop_cnty,perc_bush04
19063,0.433,4.3098,0.00366901612436034,1.0357,0.524404529480672
19065,0.443,3.9043,0.00825034173013083,2.0484,0.495487627365357
19067,0.432,3.8673,0.0124984531617374,1.6162,0.460870643681012
19069,0.376,4.4813,0.00113271663205588,1.0594,0.571324067300658
19071,0.414,4.5197,0.00440705128205128,0.7488,0.60687516154045
19073,0.409,4.2354,0.000632311097059753,0.9489,0.51500197394394
19075,0.389,5.3663,0.000493177708367582,1.2166,0.648962777696042
19077,0.433,4.8574,0.002356780275562,1.1032,0.558288409703504
19079,0.417,4.8084,0.00038572806171649,1.5555,0.527113914836831
19081,0.367,4.8634,0.00149925037481259,1.1339,0.572697761831539
19083,0.426,4.2397,0.0113233443897976,1.7486,0.547125140924465
19085,0.403,4.8187,0.000648929266709929,1.541,0.613429888084266
19087,0.45,4.2136,0.00722183484410798,2.0078,0.556340288924559
19089,0.388,4.4684,0.00115935919055649,0.9488,0.433383394121433
19091,0.41,4.642,0,0.9645,0.593249104280596
19093,0.395,4.3171,0,0.6971,0.622334754797441
19095,0.387,5.5496,0.00220959595959596,1.584,0.540121616787886
19097,0.402,4.3946,0.000301628795495677,1.9892,0.427330572669427
19099,0.397,4.7432,0.0112549855214992,3.6606,0.474473564611423
19101,0.449,3.9383,0.00909912235415591,1.5496,0.448430493273543
19103,0.473,4.9413,0.0362848740163739,12.581,0.353688921333693
19105,0.382,4.7017,0.0163515835993125,2.0365,0.487283412706455
19107,0.391,4.2196,0.000653472740851382,1.0712,0.573271889400922
19109,0.432,4.6176,0.00187157147466925,1.5495,0.546820557491289
19111,0.411,4.17,0.0315330426031533,3.5772,0.42735092749722
19113,0.425,5.2642,0.0326169159083701,20.4955,0.449059804118259
19115,0.361,4.7948,0,1.1657,0.528896307114542
19117,0.394,4.3606,0.00053134962805526,0.941,0.560991808722603
19119,0.353,4.9838,0.00239489089941458,1.1274,0.781244840680205
19121,0.39,5.769,0.00288467842391661,1.5253,0.571735829959514
19123,0.399,4.4713,0.0103648049244139,2.2094,0.642265713210388
19125,0.391,5.2053,0.00447166921898928,3.265,0.600517947482534
19127,0.412,4.587,0.0130202338014478,3.9093,0.502384484951251
19129,0.391,5.645,0.00186021791124103,1.5052,0.659401336820692
19131,0.358,4.8397,0.00352177942539388,1.079,0.485234403839055
19133,0.411,3.867,0.000109673173941654,0.9118,0.514980896842952
19135,0.417,3.9632,0.00604308985811876,0.7612,0.525298754131706
19137,0.411,3.7917,0.00237053245805981,1.0968,0.652492668621701
19139,0.401,5.0188,0.0117555597436864,4.2448,0.485704967931297
19141,0.434,4.3024,0.00227563646707438,1.4062,0.692899022801303
19143,0.424,3.8691,0.00169596053037311,0.6486,0.707083204454067
19145,0.417,4.1213,0.0272398247507778,1.5749,0.700147710487445
19147,0.427,3.9555,0,0.9405,0.516172767770676
19149,0.421,5.4226,0.0024634586960092,2.4356,0.643767588147658
19151,0.381,4.1119,0.00145233694217058,0.7574,0.570093457943925
19153,0.431,5.5915,0.0506672693046503,41.5949,0.47674838502588
19155,0.399,4.9192,0.0111573521371908,8.9627,0.586397746254145
19157,0.42,5.0202,0.00641025641025641,1.8564,0.495380598513758
19159,0.403,4.2367,0,0.5062,0.531567489114659
19161,0.41,4.0613,0,1.0311,0.583348924228251
19163,0.441,5.0656,0.0638735168165699,16.2994,0.486119603766663
19165,0.384,4.342,0,1.2218,0.642035130224107
19167,0.389,4.9272,0.0076085939692538,3.2069,0.860954117289578
19169,0.464,4.5594,0.0212786034442085,8.478,0.470647037440931
19171,0.391,4.5691,0.00407724106687808,1.7659,0.496528555431131
19173,0.42,3.7987,0.00233136462542742,0.6434,0.602027883396705
19175,0.394,4.2229,0.00256707519046042,1.2076,0.531540673093185
19177,0.405,4.2797,0.00221874184286087,0.7662,0.583223074887536
19179,0.447,3.8619,0.00907451245631834,3.5484,0.443096900649271
19181,0.406,6.0609,0.00418627805937726,4.4192,0.529717454910695
19183,0.38,5.0201,0.00586232980332829,2.1152,0.564294513408509
19185,0.397,3.5332,0,0.6329,0.555591363196906
19187,0.432,4.0772,0.0404077175100109,3.8458,0.483312530525859
19189,0.389,3.9694,0.00526072911859714,1.0835,0.538134873449975
19191,0.422,4.9645,0.00621267578501252,2.0764,0.496445940890385
19193,0.418,4.4656,0.0240556581895366,10.1764,0.510789552136125
19195,0.437,4.9871,0.00446194225721785,0.762,0.437225207620909
19197,0.413,4.2859,0,1.3039,0.552170601675552
20001,0.395,3.9328,0.0171603372379318,1.3403,0.662721893491124
20003,0.38,4.0212,0,0.79,0.65166186862078
20005,0.426,4.5146,0.0629667860829437,1.6469,0.549497011226126
20007,0.433,3.8497,0.00424268137462877,0.4714,0.743850720949958
20009,0.402,4.2103,0.010233600925725,2.7654,0.743819637883008
20011,0.403,3.6651,0.0264044186986394,1.4846,0.656918577805141
20013,0.441,3.7066,0.0147586757080176,1.0028,0.705417344803534
20015,0.419,5.6077,0.0156652565285155,6.2878,0.707312299381508
20017,0.403,4.1719,0.00208333333333333,0.288,0.710490463215259
20019,0.431,3.5433,0.0143753267119707,0.3826,0.78488982161595
20021,0.435,3.6521,0.00558816623620568,2.1295,0.616333605220228
20023,0.436,3.025,0,0.2769,0.805023923444976
20025,0.491,3.5701,0,0.2133,0.792063492063492
20027,0.433,3.9044,0.0122373585776957,0.8662,0.796272657646158
20029,0.417,3.3517,0.000213515533255044,0.9367,0.71963260619977
20031,0.385,4.742,0.00519357884796978,0.8472,0.742870391838627
20033,0.423,4.0781,0,0.185,0.791925465838509
20035,0.411,4.0229,0.0290118925267949,3.4055,0.655013473266203
20037,0.458,3.4181,0.0279871940514303,3.8732,0.524176986744664
20039,0.398,3.4268,0.00337154416722859,0.2966,0.783111625216888
20041,0.377,4.5198,0.00674536256323777,1.8976,0.721651889874008
20043,0.426,4.0238,0.029229177444387,0.7732,0.696095076400679
20045,0.479,4.4835,0.0393936196405332,11.3724,0.416877654788559
20047,0.442,3.7682,0.00288646568313021,0.3118,0.727766463000679
20049,0.445,3.1361,0,0.3016,0.743658210947931
20051,0.469,4.1704,0.00632494881544311,2.7352,0.652650356778797
20053,0.395,4.3418,0.0321754442132223,0.6247,0.733507511430438
20055,0.4,4.8819,0.0119750256085069,4.1002,0.756837343203784
20057,0.406,4.5442,0.0137941534713764,3.284,0.739722890186648
20059,0.372,4.7767,0.00921553693830921,2.626,0.646703394348676
20061,0.407,4.389,0.17495242228974,2.9951,0.646273953158268
20063,0.374,3.8701,0,0.2599,0.821403752605976
20065,0.425,4.0677,0.0381917381137958,0.2566,0.758351101634684
20067,0.404,5.5951,0,0.7409,0.788039364118092
20069,0.382,4.8654,0,0.5885,0.810684161199625
20071,0.475,4.7156,0.00422654268808115,0.1183,0.798063623789765
20073,0.402,3.6424,0.00072337962962963,0.6912,0.707493702770781
20075,0.373,3.4478,0,0.2583,0.793823796548592
20077,0.422,3.8529,0.00586813945460822,0.5794,0.74023709902371
20079,0.402,4.7344,0.0168254250867978,3.3699,0.633944892018144
20081,0.422,5.2649,0.00667820925055652,0.4043,0.85
20083,0.385,4.1078,0,0.196,0.806287170773152
20085,0.376,5.165,0.0154353364303911,1.3346,0.640125173852573
20087,0.359,5.6593,0.00375408052230686,1.838,0.61799051913516
20089,0.422,3.75,0,0.3175,0.790058170280275
20091,0.423,7.3487,0.0381711952588801,52.5108,0.614655641214293
20093,0.377,4.0965,0.00357398141529664,0.4197,0.807799442896936
20095,0.365,4.4032,0.00205417897034279,0.7789,0.750537056928034
20097,0.388,3.875,0,0.2646,0.821593153390388
20099,0.483,3.7674,0.0444221013664823,2.1881,0.593690991891592
20101,0.461,4.0265,0,0.1661,0.816633266533066
20103,0.397,5.9515,0.0910562690465825,7.3504,0.586958974166134
20105,0.385,4.0123,0,0.3249,0.76574021554169
20107,0.391,4.4363,0.00104231811548885,0.9594,0.644696639022261
20109,0.423,3.5121,0.0159030670200682,0.2641,0.827495042961005
20111,0.421,3.5949,0.0212300346728813,3.5186,0.596251862306908
20113,0.406,5.0501,0.00665884626000552,2.8984,0.720364974697132
20115,0.415,4.2706,0.00759866002124357,1.2239,0.737699412258606
20117,0.369,4.2328,0.00756533700137552,1.0178,0.642115768463074
20119,0.452,4.5292,0.00630914826498423,0.4438,0.826609029779059
20121,0.374,5.9888,0.0156337058765691,3.0511,0.644620087987473
20123,0.412,4.3537,0.00189603412861432,0.6329,0.783520826999088
20125,0.42,3.7927,0.0542267078933551,3.4282,0.684389960829827
20127,0.43,3.902,0,0.5966,0.672080165860401
20129,0.414,4.1011,0,0.3097,0.817945383615085
20131,0.402,4.6265,0.000593002569677802,1.0118,0.742557573488111
20133,0.418,3.6226,0.0192533894632576,1.6153,0.655192363320798
20135,0.438,4.25,0,0.2949,0.778338945005612
20137,0.397,3.484,0.0441715542521994,0.5456,0.807572209211553
20139,0.389,4.75,0.00634688148419382,1.6386,0.647642679900744
20141,0.461,3.3521,0.00128700128700129,0.3885,0.767936665017318
20143,0.357,4.735,0.00668337510442774,0.5985,0.789562860047442
20145,0.381,3.8725,0.0517672818267125,0.6394,0.731990440423353
20147,0.371,4.375,0.00300243948207919,0.5329,0.794668587896254
20149,0.427,5.1716,0.00660100046413285,1.9391,0.735259294340516
20151,0.451,4.3545,0.017166009169421,0.9379,0.716282320055905
20153,0.427,3.4444,0,0.2517,0.826776277157957
20155,0.418,4.1365,0.0285063435314962,6.3214,0.655636739221912
20157,0.434,3.651,0.000203169443315725,0.4922,0.780254777070064
20159,0.382,4.3592,0.0102442868400315,1.0152,0.730077120822622
20161,0.469,3.7225,0.0649298482196655,6.9706,0.608369677071593
20163,0.437,3.8013,0.0052621321379848,0.5131,0.7889634601044
20165,0.402,3.8263,0.00280986575085857,0.3203,0.692699490662139
20167,0.458,3.7,0.00523560209424084,0.6685,0.762402088772846
20169,0.407,4.385,0.0317701013388564,5.4076,0.659781831187411
20171,0.422,5.7843,0,0.4658,0.841988459831336
20173,0.44,4.7768,0.0870861726813595,47.6195,0.627058956497945
20175,0.402,4.129,0.0294507241257506,2.2648,0.788882543308586
20177,0.431,4.6955,0.0868014610716443,17.3845,0.546287452242107
20179,0.396,4.652,0.00809061488673139,0.2472,0.820419985517741
20181,0.418,4.0325,0.00608622147083686,0.5915,0.759293338240707
20183,0.406,3.8347,0.00229240957717779,0.3926,0.759676733304977
20185,0.405,3.7093,0.00502283105022831,0.438,0.756706753006475
20187,0.36,4.6875,0.00511152416356877,0.2152,0.826271186440678
20189,0.395,4.9966,0.00408163265306122,0.5145,0.85663082437276
20191,0.409,4.8848,0.00619999162163294,2.3871,0.682634146341463
20193,0.406,4.1541,0.00929919137466307,0.742,0.780738786279683
20195,0.392,3.7463,0,0.2949,0.728195937873357
20197,0.356,5.3414,0.00676072898295121,0.6804,0.707842573972996
20199,0.401,3.856,0,0.1543,0.855658198614319
20201,0.437,3.7184,0,0.5821,0.786060019361084
20203,0.375,4.045,0.00137804317868627,0.2177,0.82
20205,0.397,3.7985,0,0.9668,0.748598130841121
20207,0.542,2.9681,0,0.3331,0.687464224384659
20209,0.424,3.7998,0.263429006263292,15.3753,0.34338986412774
21001,0.46,2.9247,0.0371530886302596,1.7872,0.757775683317625
21003,0.415,3.3929,0.00781956487047183,1.8799,0.727247308821473
21005,0.382,5.1164,0.0262285768393145,2.1122,0.665168304411457
21007,0.448,4.1276,0.0344701136780345,0.8181,0.573865001201057
21009,0.462,3.6919,0.0403145068737333,4.0953,0.672132165703994
21011,0.455,2.9054,0.00991635767871001,1.1597,0.46249490419894
21013,0.501,2.2559,0.0324820403533496,2.9093,0.612204007285974
21015,0.381,6.5964,0.0250279965159891,11.2514,0.719877975461489
21017,0.442,3.8301,0.0665548098434005,1.9668,0.604245455654508
21019,0.477,3.9309,0.0326285726026834,4.8669,0.52921958402356
21021,0.473,3.9113,0.0845611122639552,2.8914,0.623013962445835
21023,0.425,3.6967,0.010559294499884,0.8618,0.657301808066759
21025,0.537,1.9329,0.0125311680838821,1.5641,0.430409752793769
21027,0.426,3.7694,0.0246103793881513,1.9057,0.656316160903317
21029,0.376,5.2594,0.00801055380263301,7.3528,0.67990343572878
21031,0.435,3.3063,0.000749793806703157,1.3337,0.738364779874214
21033,0.436,3.6929,0.0403213227265637,1.2822,0.641932428165456
21035,0.478,3.6632,0.0415417915417915,3.6036,0.614717755277612
21037,0.429,5.189,0.0201807814053412,8.7509,0.638427117966153
21039,0.451,3.3468,0.00403458213256484,0.5205,0.609919099542737
21041,0.45,4.4087,0.0138572513287775,1.0536,0.559413580246914
21043,0.465,3.3232,0.00725331369661267,2.716,0.489747990244784
21045,0.44,2.6079,0.00263706611063412,1.6306,0.810309278350515
21047,0.432,3.676,0.220606334614322,7.9626,0.663967225609756
21049,0.441,4.5171,0.0483920971787717,3.5481,0.62475442043222
21051,0.473,2.2986,0.0414425016812374,2.3792,0.747714808043876
21053,0.47,2.3187,0.0129196230011649,0.9443,0.776267281105991
21055,0.453,3.4554,0.00548967940272288,0.9108,0.651373954599761
21057,0.428,2.7802,0.0327868852459016,0.6832,0.731222842954687
21059,0.439,4.2268,0.0460015961691939,9.3975,0.613279833699935
21061,0.434,3.4678,0.0277196214722385,1.1941,0.657461594732992
21063,0.485,2.3426,0.0319623688336751,0.8291,0.295254237288136
21065,0.48,2.639,0.000403225806451613,1.488,0.65294751976995
21067,0.479,4.6874,0.135523428289229,28.7537,0.530606210743339
21069,0.472,3.0352,0.0074637085729937,1.4604,0.60624191461837
21071,0.476,2.8479,0.0147027284641964,4.1965,0.370794078061911
21073,0.425,4.8273,0.103439773147577,4.8666,0.510411038610199
21075,0.448,2.8973,0.251517779705117,0.6918,0.529840388619015
21077,0.399,4.07,0.015327564894932,0.809,0.609986945169713
21079,0.43,3.7112,0.0253728682631172,1.6829,0.720156555772994
21081,0.411,4.2405,0.00996492346938775,2.5088,0.675252467945081
21083,0.456,3.5107,0.0405427017805736,3.7516,0.611636094126367
21085,0.46,3.3091,0.00347551342812006,2.532,0.7089183310263
21087,0.494,3.8333,0.0258837835490315,1.1513,0.744607087827427
21089,0.443,4.011,0.00501106165205107,3.7517,0.5306321698804
21091,0.378,4.4891,0.00790605743518196,0.8601,0.569506726457399
21093,0.405,4.6098,0.109700039750084,9.8113,0.677664346055419
21095,0.47,2.7101,0.0286783444627246,3.0999,0.598884791797824
21097,0.417,3.9928,0.0264961416005612,1.8531,0.62970168612192
21099,0.47,2.9743,0.060586176727909,1.8288,0.630576070901034
21101,0.422,4.1315,0.0730441312894818,4.5274,0.561082819619405
21103,0.405,4.3491,0.0320666582502209,1.5842,0.631400370141888
21105,0.453,3.0932,0.0968921389396709,0.4923,0.597174657534247
21107,0.435,3.9096,0.0571008348834191,4.6234,0.65468658620873
21109,0.48,2.636,0,1.3399,0.846869548362086
21111,0.467,4.544,0.19656215161454,71.1317,0.489075480390554
21113,0.464,4.8577,0.0361353208491581,4.5551,0.700242914979757
21115,0.512,3.2403,0.00306246591433486,2.3837,0.640569395017794
21117,0.428,5.3219,0.0449683182117533,15.6399,0.652782968799055
21119,0.453,2.8231,0.00616386579054486,1.7197,0.359978249048396
21121,0.499,2.1195,0.0172307121202747,3.2326,0.675779296549425
21123,0.423,3.897,0.0379998527137492,1.3579,0.68964938768663
21125,0.458,3.533,0.0100135033232205,5.7023,0.75757848745552
21127,0.468,2.7002,0.000428449014567267,1.6338,0.57760344562375
21129,0.468,1.9104,0.0121179480274673,0.7427,0.693470790378007
21131,0.448,2.4848,0.00102792530409457,1.1674,0.73959595959596
21133,0.475,2.8383,0.00451599414593351,2.3915,0.531436794332522
21135,0.453,2.5885,0.00614161849710983,1.384,0.690550173642844
21137,0.424,3.3531,0.0232493220609348,2.5076,0.679279483403195
21139,0.403,4.0913,0.00770111353939015,0.9609,0.569633730834753
21141,0.434,3.7376,0.0524778106508876,2.704,0.64201601507301
21143,0.407,3.9934,0.0717117117117117,0.8325,0.543877551020408
21145,0.466,4.0847,0.0995557878233603,6.5059,0.613441982625093
21147,0.426,2.2441,0.0351118193307325,1.8199,0.725655925338968
21149,0.452,3.9857,0.00206398348813209,0.969,0.583427410250621
21151,0.448,3.9854,0.0302087687805838,8.1334,0.617861224489796
21153,0.505,1.9556,0.000761498629302467,1.3132,0.497718497718498
21155,0.449,3.7239,0.0957131722525331,1.9245,0.532088840441477
21157,0.406,4.1892,0.00543845534995977,3.1075,0.584334237375694
21159,0.453,2.2692,0.0379699248120301,1.33,0.662245800176835
21161,0.483,3.7107,0.0692325608477932,1.7174,0.620450361138649
21163,0.402,4.2868,0.043040763863386,2.723,0.654645308924485
21165,0.413,2.9224,0.00657993120981008,0.6687,0.483870967741935
21167,0.433,4.3969,0.0444004785129291,2.1734,0.673422523961661
21169,0.451,3.5011,0.0137419673751854,1.0115,0.637810465396672
21171,0.488,2.8871,0.0327896995708154,1.165,0.798662322071686
21173,0.448,3.4315,0.0370621288805643,2.5093,0.552814488497308
21175,0.553,3.1322,0.0389326950154886,1.4204,0.511051829268293
21177,0.445,3.5617,0.041876473962649,3.1378,0.501896333754741
21179,0.398,4.7012,0.0493599735487223,4.2342,0.604965467968564
21181,0.422,3.6389,0.0127149255887877,0.6921,0.557925828683951
21183,0.412,3.5587,0.00808579453570517,2.3498,0.630658539022684
21185,0.426,7.846,0.0501121116133395,5.6194,0.695509026339154
21187,0.395,4.3481,0.0172642762284197,1.1295,0.652422255130104
21189,0.523,1.8869,0,0.4648,0.780561122244489
21191,0.394,4.4343,0.00193966958731857,1.4951,0.673156931269762
21193,0.529,3.1151,0.0146902351124078,2.9135,0.531666237002664
21195,0.464,3.2271,0.00289970087296258,6.5524,0.471986227029455
21197,0.441,3.0442,0.0178085215983516,1.3589,0.542718642698445
21199,0.474,3.2434,0.0131304536429918,5.9937,0.766950649758549
21201,0.427,3.0647,0,0.2234,0.616022099447514
21203,0.498,2.5643,0.00652173913043478,1.656,0.780757354136194
21205,0.493,3.0803,0.00758348485520422,2.2549,0.46835734870317
21207,0.482,2.9153,0.0117942430081158,1.7127,0.769733470015377
21209,0.43,5.9764,0.0521294957316789,4.2874,0.62308868501529
21211,0.443,5.5748,0.081915579584346,4.0322,0.670539062019792
21213,0.419,4.072,0.100464678548321,1.7001,0.607910086783326
21215,0.379,5.7611,0.0344167115580296,1.6707,0.70698766881973
21217,0.427,3.3911,0.048458698087375,2.4103,0.70557881413689
21219,0.418,4.0177,0.0860250768081043,1.2043,0.682957657467874
21221,0.47,4.125,0.0838183054946716,1.3231,0.659832704608824
21223,0.4,4.6759,0.00313549832026876,0.893,0.617094469436359
21225,0.378,3.9133,0.144412191582003,1.5158,0.59265470400805
21227,0.461,4.406,0.0888280666832545,10.4494,0.633790369416458
21229,0.438,4.2995,0.0740871095468544,1.1365,0.665582552133155
21231,0.467,2.6513,0.01681652490887,2.0575,0.655069064373208
21233,0.42,3.7519,0.0554631571335599,1.3829,0.578463203463203
21235,0.485,2.7189,0.00567216457118959,3.8257,0.702919332303846
21237,0.48,2.096,0,0.708,0.440101684143629
21239,0.412,5.6478,0.0517931541540724,2.4482,0.604426243791932
22001,0.462,3.3882,0.186275496511004,5.9616,0.640195844279914
22003,0.448,3.6463,0.242909746161078,2.5528,0.572765767773568
22005,0.41,6.0874,0.208761970529394,9.8471,0.635819663674817
22007,0.46,4.3003,0.313321152005569,2.2986,0.46853476743089
22009,0.458,3.1123,0.301891712497629,4.2184,0.541693853582148
22011,0.423,4.3441,0.130929137475594,3.4828,0.718906605922551
22013,0.504,3.1741,0.412176724137931,1.4848,0.517095265926359
22015,0.433,4.9815,0.212864001765972,10.8722,0.709953731166212
22017,0.504,3.6536,0.4639180566173,25.2467,0.511531705105684
22019,0.469,4.2938,0.241112978807353,18.5017,0.581034200002523
22021,0.462,3.9156,0.172692307692308,1.04,0.703530412590387
22023,0.37,5.7786,0.00672113863995783,0.7588,0.696506550218341
22025,0.495,3.3913,0.280794320798158,1.0424,0.656122448979592
22027,0.488,2.9345,0.482619091410704,1.6311,0.56394640682095
22029,0.477,2.6968,0.389799251804626,1.8979,0.61028005848611
22031,0.469,3.6867,0.385567874423744,2.6247,0.551892660387418
22033,0.493,4.4215,0.439205740732084,42.782,0.546770229513222
22035,0.606,2.1994,0.735390199637024,0.8265,0.405680119581465
22037,0.452,3.6707,0.44789420727325,2.0871,0.549414468643975
22039,0.475,3.3445,0.284925331079177,3.549,0.577856935155568
22041,0.473,3.1059,0.317863572714543,1.9996,0.683133066310636
22043,0.425,3.9328,0.118220874399798,1.9785,0.746148017176055
22045,0.466,4.0803,0.317189887670572,7.4602,0.607642474884987
22047,0.462,4.0774,0.499433852556844,3.2677,0.44778156996587
22049,0.425,3.7536,0.275229964926213,1.5111,0.665126105902549
22051,0.457,4.8213,0.263921896513335,44.0134,0.617569120494509
22053,0.433,3.9756,0.168957857119861,3.1061,0.626819207720445
22055,0.483,4.6526,0.254026336460727,20.4963,0.646523243703314
22057,0.46,4.6196,0.135225950975746,9.2852,0.608805098816346
22059,0.455,3.3307,0.127674801402705,1.3973,0.811003236245955
22061,0.536,3.1843,0.403168150276863,4.2801,0.597045479694589
22063,0.399,5.2779,0.0558140732854837,11.6476,0.772388059701492
22065,0.498,2.6021,0.601017811704835,1.179,0.494496006906972
22067,0.481,3.1264,0.44911512117103,2.8761,0.582093041377698
22069,0.509,2.8411,0.390881568144499,3.8976,0.553562888570062
22071,0.546,3.6258,0.630114187830309,32.8669,0.21897997121919
22073,0.488,3.8568,0.34807532077987,15.0025,0.653256345257096
22075,0.404,5.061,0.237033767380269,2.2655,0.650430036387694
22077,0.486,3.7832,0.37669085371316,2.2326,0.486164592101728
22079,0.467,3.9456,0.310062969241947,13.2128,0.643432436977931
22081,0.503,3.2242,0.413403531863552,0.9117,0.537867410426947
22083,0.466,3.561,0.379769777124663,2.0415,0.638315249095788
22085,0.484,3.4632,0.162046637606331,2.3629,0.706949277654751
22087,0.427,3.8478,0.129572971418111,3.8241,0.659376156667452
22089,0.414,5.9884,0.267885625364715,5.141,0.62194761924845
22091,0.47,2.9124,0.534983341266064,1.0505,0.411753868828298
22093,0.415,4.9883,0.491878799392097,2.1056,0.413934426229508
22095,0.421,4.7574,0.4907945530904,4.7146,0.462961044343141
22097,0.499,2.811,0.41943000340723,9.0983,0.500765613037296
22099,0.471,3.9186,0.309727974489101,5.1429,0.537688442211055
22101,0.443,3.8269,0.315591660957228,5.1085,0.572572038420491
22103,0.438,5.9804,0.114306997202183,22.5533,0.749610623003195
22105,0.473,3.8067,0.285093977886526,11.4229,0.627592987841435
22107,0.454,3.0572,0.581579855122456,0.5798,0.497262149212868
22109,0.446,4.7338,0.184037237825208,10.8277,0.655744638503259
22111,0.48,3.5788,0.272411060232476,2.2712,0.706222180130694
22113,0.45,4.0785,0.143044666618715,5.5612,0.62132519688286
22115,0.408,4.003,0.140895208004213,4.7475,0.729786952494376
22117,0.494,3.034,0.313798947462314,4.4844,0.624702009308662
22119,0.455,3.5145,0.330189837667919,4.0719,0.617005854474491
22121,0.428,4.6485,0.349325807463155,2.2323,0.539538333178826
22123,0.442,3.4649,0.161024305555556,1.152,0.750805152979066
22125,0.452,4.3348,0.471587154750892,1.5134,0.559683794466403
22127,0.454,3.0514,0.307514004249565,1.5531,0.678743585756492
23001,0.41,4.3714,0.0360417739896033,10.6765,0.430491423493756
23003,0.424,3.5439,0.00655792369466752,7.1974,0.626885483287076
23005,0.447,5.4342,0.0240164792000782,27.6227,0.421774794929157
23007,0.414,3.9628,0.00302449843734247,2.9757,0.427908774642443
23009,0.438,4.8899,0.00433404003827464,5.3299,0.433462610592655
23011,0.423,4.6368,0.00584548382556281,12.0777,0.455935779670966
23013,0.448,4.5147,0.00244516712717314,4.0897,0.432026111468276
23015,0.455,4.8034,0.000862341544741154,3.4789,0.472794959908362
23017,0.416,4.0055,0.00452015457156025,5.6414,0.476802317432136
23019,0.436,4.2366,0.00696965003602669,14.8501,0.495667479014351
23021,0.424,3.3944,0.000351308624626735,1.7079,NA
23023,0.397,5.4986,0.0112021034756649,3.6511,0.457696958839074
23025,0.424,3.621,0.00293111871030777,5.1175,0.478586599729678
23027,0.421,4.1697,0.00274015501448368,3.8319,0.466069894660699
23029,0.417,3.4203,0.00432648051549555,3.259,0.507445019001931
23031,0.4,5.4414,0.00618958202934836,20.1306,0.454213910226471
24001,0.438,3.681,0.0620540510757872,7.2598,0.642342342342342
24003,0.406,8.1824,0.148400559847852,51.3711,0.562968777650224
24005,0.435,6.3348,0.244799459003911,78.6697,0.474583363878504
24009,0.376,9.0621,0.141173130429845,8.8055,0.590892940115342
24011,0.371,5.5844,0.132062211629541,3.2727,0.658608266970042
24013,0.38,8.0743,0.0367001254705144,16.8964,0.706478781106054
24015,0.394,6.5079,0.0552645126124216,9.9069,0.605807017047864
24017,0.363,8.6141,0.372554055114459,14.0181,0.488128750277798
24019,0.44,4.5095,0.276875434494091,3.1646,0.591157071899682
24021,0.379,8.097,0.0809510002899391,22.4185,0.603679414384922
24023,0.446,4.3802,0.00475852991799129,2.9631,0.738007703081233
24025,0.385,7.5872,0.117042659708611,24.0297,0.643015246054916
24027,0.391,10.1003,0.167245049721501,27.4328,0.451940850277264
24029,0.488,4.8284,0.157565756575658,1.9998,0.530424387328153
24031,0.451,9.2213,0.163207112448899,94.6172,0.33399968080243
24033,0.375,7.0753,0.638359206022616,83.4986,0.175524293569706
24035,0.404,7.8615,0.0822455147578934,4.6653,0.668681701929784
24037,0.394,7.5427,0.14031356101458,10.014,0.632742218262294
24039,0.456,4.1615,0.395867864163744,2.5943,0.55019120458891
24041,0.479,6.1591,0.131792196259089,3.6034,0.607708271568337
24043,0.441,5.1962,0.0920656501893755,14.4158,0.645021082155395
24045,0.424,5.1352,0.233154146961552,9.2827,0.590746085891717
24047,0.438,5.26,0.149120841058658,4.9081,0.614280015955325
24510,0.494,3.8738,0.633643915493707,63.9337,0.168942705907686
25001,0.438,6.0096,0.0193505787655696,22.2629,0.447501551831161
25003,0.463,4.9907,0.0238768360887468,13.0168,0.260549146428682
25005,0.437,5.5789,0.0318042589094111,54.521,0.358423673675856
25007,0.458,6.2472,0.0371291866028708,1.5675,0.270179489870893
25009,0.47,6.428,0.0324048938002882,73.4889,0.408897624168706
25011,0.41,5.2185,0.0115557040625957,7.1826,0.302331308487933
25013,0.458,4.7617,0.0833776547458087,46.8171,0.384021640530367
25015,0.439,5.7293,0.0219579788605311,15.516,0.292242207881368
25017,0.459,7.7004,0.0398051693621391,148.026,0.352076669823131
25019,0.541,8.002,0.0400435848542631,1.1013,0.361638007445488
25021,0.467,8.0127,0.0493531617962422,65.7506,0.39088018921534
25023,0.422,7.2904,0.0740220144501567,49.2313,0.456968896189694
25025,0.512,5.1896,0.207319710386926,73.063,0.231775343048612
25027,0.429,6.372,0.0340205045455345,79.5726,0.431180247262951
26001,0.411,3.5014,0.00220051051844028,1.1361,0.553158705701079
26003,0.41,4.1234,0.0798990748528175,0.9512,0.488504534908247
26005,0.397,5.1833,0.0133224602675129,11.2817,0.627896341463415
26007,0.422,3.6261,0.00511474527222559,2.9718,0.505973991682619
26009,0.465,4.3167,0.00423447359681169,2.4088,0.618833087149188
26011,0.422,3.6299,0.0236096854054707,1.6561,0.497130296739529
26013,0.388,4.0849,0.0730635838150289,0.865,0.540607054963084
26015,0.389,5.3848,0.00442064099294398,5.8815,0.618565596893565
26017,0.418,4.4844,0.0141587336933326,10.7778,0.447711555719791
26019,0.41,4.4445,0.00275229357798165,1.744,0.543574441815002
26021,0.468,4.2481,0.146375734564008,16.0129,0.552872124173768
26023,0.399,4.4086,0.0324035737633471,4.589,0.603098260723673
26025,0.443,4.2003,0.103335159817352,13.6875,0.514620739005985
